time_s,front_y_px_raw,front_y_px_fit
126.28,,186.29555149527943
126.32,,186.29903404900858
126.36,,186.30251660273774
126.4,,186.30599915646684
126.44,,186.309481710196
126.48,,186.31296426392515
126.52,,186.31644681765428
126.56,,186.3199293713834
126.6,,186.32341192511257
126.64,,186.32689447884172
126.68,,186.33037703257085
126.72,,186.33385958629998
126.76,,186.33734214002914
126.8,,186.3408246937583
126.84,,186.3443072474874
126.88,,186.34778980121655
126.92,,186.3512723549457
126.96,,186.35475490867483
127.0,,186.35823746240396
127.04,,186.36172001613312
127.08,,186.36520256986228
127.12,,186.3686851235914
127.16,,186.37216767732053
127.2,,186.3756502310497
127.24,,186.37913278477882
127.28,,186.38261533850795
127.32,,186.3860978922371
127.36,,186.38958044596626
127.4,,186.3930629996954
127.44,,186.39654555342452
127.48,,186.40002810715367
127.52,,186.40351066088283
127.56,,186.40699321461196
127.6,,186.4104757683411
127.64,,186.41395832207024
127.68,,186.41744087579937
127.72,,186.4209234295285
127.76,,186.42440598325766
127.8,,186.4278885369868
127.84,,186.43137109071594
127.88,,186.43485364444507
127.92,,186.43833619817423
127.96,,186.44181875190338
128.0,,186.44530130563248
128.04,,186.44878385936164
128.08,,186.4522664130908
128.12,,186.45574896681993
128.16,,186.45923152054905
128.2,,186.4627140742782
128.24,,186.46619662800737
128.28,,186.4696791817365
128.32,,186.47316173546562
128.36,,186.47664428919478
128.4,,186.4801268429239
128.44,,186.48360939665304
128.48,,186.4870919503822
128.52,,186.49057450411135
128.56,,186.49405705784048
128.6,,186.4975396115696
128.64,,186.50102216529876
128.68,,186.50450471902792
128.72,,186.50798727275705
128.76,,186.51146982648618
128.8,,186.51495238021533
128.84,,186.51843493394446
128.88,,186.5219174876736
128.92,,186.52540004140275
128.96,,186.5288825951319
129.0,,186.53236514886103
129.04,,186.53584770259016
129.08,,186.53933025631932
129.12,,186.54281281004847
129.16,,186.54629536377757
129.2,,186.54977791750673
129.24,,186.5532604712359
129.28,,186.55674302496502
129.32,,186.56022557869414
129.36,,186.5637081324233
129.4,,186.56719068615246
129.44,,186.5706732398816
129.48,,186.57415579361071
129.52,,186.57763834733987
129.56,,186.58112090106903
129.6,,186.58460345479813
129.64,,186.58808600852728
129.68,,186.59156856225644
129.72,,186.59505111598557
129.76,,186.5985336697147
129.8,,186.60201622344385
129.84,,186.605498777173
129.88,,186.60898133090214
129.92,,186.61246388463127
129.96,,186.61594643836042
130.0,,186.61942899208955
130.04,,186.62291154581868
130.08,,186.62639409954784
130.12,,186.629876653277
130.16,,186.63335920700612
130.2,,186.63684176073525
130.24,,186.6403243144644
130.28,,186.64380686819356
130.32,,186.64728942192266
130.36,,186.65077197565182
130.4,,186.65425452938098
130.44,,186.6577370831101
130.48,,186.66121963683923
130.52,,186.6647021905684
130.56,,186.66818474429755
130.6,,186.67166729802668
130.64,,186.6751498517558
130.68,,186.67863240548496
130.72,,186.68211495921412
130.76,,186.68559751294322
130.8,,186.68908006667237
130.84,,186.69256262040153
130.88,,186.69604517413066
130.92,,186.6995277278598
130.96,,186.70301028158894
131.0,,186.7064928353181
131.04,,186.70997538904723
131.08,,186.71345794277636
131.12,,186.71694049650552
131.16,,186.72042305023464
131.2,,186.72390560396377
131.24,,186.72738815769293
131.28,,186.73087071142209
131.32,,186.7343532651512
131.36,,186.73783581888034
131.4,,186.7413183726095
131.44,,186.74480092633866
131.48,,186.74828348006776
131.52,,186.7517660337969
131.56,,186.75524858752607
131.6,,186.7587311412552
131.64,,186.76221369498433
131.68,,186.76569624871348
131.72,,186.76917880244264
131.76,,186.77266135617177
131.8,,186.7761439099009
131.84,,186.77962646363005
131.88,,186.7831090173592
131.92,,186.7865915710883
131.96,,186.79007412481747
132.0,,186.79355667854662
132.04,,186.79703923227575
132.08,,186.80052178600488
132.12,,186.80400433973404
132.16,,186.8074868934632
132.2,,186.81096944719232
132.24,,186.81445200092145
132.28,,186.8179345546506
132.32,,186.82141710837973
132.36,,186.82489966210886
132.4,,186.82838221583802
132.44,,186.83186476956718
132.48,,186.8353473232963
132.52,,186.83882987702543
132.56,,186.8423124307546
132.6,,186.84579498448375
132.64,,186.84927753821287
132.68,,186.852760091942
132.72,,186.85624264567116
132.76,,186.8597251994003
132.8,,186.86320775312942
132.84,,186.86669030685857
132.88,,186.87017286058773
132.92,,186.87365541431686
132.96,,186.877137968046
133.0,,186.88062052177514
133.04,,186.8841030755043
133.08,,186.8875856292334
133.12,,186.89106818296256
133.16,,186.8945507366917
133.2,,186.89803329042084
133.24,,186.90151584414997
133.28,,186.90499839787913
133.32,,186.90848095160828
133.36,,186.9119635053374
133.4,,186.91544605906654
133.44,,186.9189286127957
133.48,,186.92241116652485
133.52,,186.92589372025395
133.56,,186.9293762739831
133.6,,186.93285882771227
133.64,,186.9363413814414
133.68,,186.93982393517052
133.72,,186.94330648889968
133.76,,186.94678904262884
133.8,,186.95027159635796
133.84,,186.9537541500871
133.88,,186.95723670381625
133.92,,186.96071925754538
133.96,,186.9642018112745
134.0,,186.96768436500366
134.04,,186.97116691873282
134.08,,186.97464947246195
134.12,,186.97813202619108
134.16,,186.98161457992023
134.2,,186.9850971336494
134.24,,186.9885796873785
134.28,,186.99206224110765
134.32,,186.9955447948368
134.36,,186.99902734856593
134.4,,187.00250990229506
134.44,,187.00599245602422
134.48,,187.00947500975337
134.52,,187.0129575634825
134.56,,187.01644011721163
134.6,,187.0199226709408
134.64,,187.02340522466994
134.68,,187.02688777839904
134.72,,187.0303703321282
134.76,,187.03385288585736
134.8,,187.03733543958649
134.84,,187.0408179933156
134.88,,187.04430054704477
134.92,,187.04778310077393
134.96,,187.05126565450306
135.0,,187.05474820823218
135.04,,187.05823076196134
135.08,,187.06171331569047
135.12,,187.0651958694196
135.16,,187.06867842314875
135.2,,187.0721609768779
135.24,,187.07564353060704
135.28,,187.07912608433617
135.32,,187.08260863806532
135.36,,187.08609119179448
135.4,,187.08957374552358
135.44,,187.09305629925274
135.48,,187.0965388529819
135.52,,187.10002140671102
135.56,,187.10350396044015
135.6,,187.1069865141693
135.64,,187.11046906789846
135.68,,187.1139516216276
135.72,,187.11743417535672
135.76,,187.12091672908588
135.8,,187.12439928281503
135.84,,187.12788183654413
135.88,,187.1313643902733
135.92,,187.13484694400245
135.96,,187.13832949773158
136.0,,187.1418120514607
136.04,,187.14529460518986
136.08,,187.14877715891902
136.12,,187.15225971264815
136.16,,187.15574226637727
136.2,,187.15922482010643
136.24,,187.16270737383556
136.28,,187.1661899275647
136.32,,187.16967248129384
136.36,,187.173155035023
136.4,,187.17663758875213
136.44,,187.18012014248126
136.48,,187.18360269621041
136.52,,187.18708524993957
136.56,,187.19056780366867
136.6,,187.19405035739783
136.64,,187.19753291112698
136.68,,187.2010154648561
136.72,,187.20449801858524
136.76,,187.2079805723144
136.8,,187.21146312604355
136.84,,187.21494567977268
136.88,,187.2184282335018
136.92,,187.22191078723097
136.96,,187.22539334096012
137.0,,187.22887589468922
137.04,,187.23235844841838
137.08,,187.23584100214754
137.12,,187.23932355587667
137.16,,187.2428061096058
137.2,,187.24628866333495
137.24,,187.2497712170641
137.28,,187.25325377079324
137.32,,187.25673632452236
137.36,,187.26021887825152
137.4,,187.26370143198065
137.44,,187.26718398570978
137.48,,187.27066653943893
137.52,,187.2741490931681
137.56,,187.27763164689722
137.6,,187.28111420062635
137.64,,187.2845967543555
137.68,,187.28807930808466
137.72,,187.2915618618138
137.76,,187.29504441554292
137.8,,187.29852696927207
137.84,,187.3020095230012
137.88,,187.30549207673033
137.92,,187.3089746304595
137.96,,187.31245718418864
138.0,,187.31593973791777
138.04,,187.3194222916469
138.08,,187.32290484537606
138.12,,187.32638739910522
138.16,,187.32986995283431
138.2,,187.33335250656347
138.24,,187.33683506029263
138.28,,187.34031761402176
138.32,,187.34380016775089
138.36,,187.34728272148004
138.4,,187.3507652752092
138.44,,187.35424782893833
138.48,,187.35773038266746
138.52,,187.3612129363966
138.56,,187.36469549012577
138.6,,187.36817804385487
138.64,,187.37166059758403
138.68,,187.37514315131318
138.72,,187.3786257050423
138.76,,187.38210825877144
138.8,,187.3855908125006
138.84,,187.38907336622975
138.88,,187.39255591995888
138.92,,187.396038473688
138.96,,187.39952102741717
139.0,,187.4030035811463
139.04,,187.40648613487542
139.08,,187.40996868860458
139.12,,187.41345124233374
139.16,,187.41693379606286
139.2,,187.420416349792
139.24,,187.42389890352115
139.28,,187.4273814572503
139.32,,187.4308640109794
139.36,,187.43434656470856
139.4,,187.43782911843772
139.44,,187.44131167216685
139.48,,187.44479422589598
139.52,,187.44827677962513
139.56,,187.4517593333543
139.6,,187.45524188708342
139.64,,187.45872444081255
139.68,,187.4622069945417
139.72,,187.46568954827086
139.76,,187.46917210199996
139.8,,187.47265465572912
139.84,,187.47613720945827
139.88,,187.4796197631874
139.92,,187.48310231691653
139.96,,187.4865848706457
140.0,,187.49006742437484
140.04,,187.49354997810397
140.08,,187.4970325318331
140.12,,187.50051508556226
140.16,,187.50399763929138
140.2,,187.5074801930205
140.24,,187.51096274674967
140.28,,187.51444530047883
140.32,,187.51792785420795
140.36,,187.52141040793708
140.4,,187.52489296166624
140.44,,187.5283755153954
140.48,,187.5318580691245
140.52,,187.53534062285365
140.56,,187.5388231765828
140.6,,187.54230573031194
140.64,,187.54578828404107
140.68,,187.54927083777022
140.72,,187.55275339149938
140.76,,187.5562359452285
140.8,,187.55971849895764
140.84,,187.5632010526868
140.88,,187.56668360641595
140.92,,187.57016616014505
140.96,,187.5736487138742
141.0,,187.57713126760336
141.04,,187.5806138213325
141.08,,187.58409637506162
141.12,,187.58757892879078
141.16,,187.59106148251993
141.2,,187.59454403624906
141.24,,187.5980265899782
141.28,,187.60150914370735
141.32,,187.60499169743647
141.36,,187.6084742511656
141.4,,187.61195680489476
141.44,,187.61543935862392
141.48,,187.61892191235304
141.52,,187.62240446608217
141.56,,187.62588701981133
141.6,,187.6293695735405
141.64,,187.6328521272696
141.68,,187.63633468099874
141.72,,187.6398172347279
141.76,,187.64329978845703
141.8,,187.64678234218616
141.84,,187.6502648959153
141.88,,187.65374744964447
141.92,,187.6572300033736
141.96,,187.66071255710273
142.0,,187.66419511083188
142.04,,187.66767766456104
142.08,,187.67116021829014
142.12,,187.6746427720193
142.16,,187.67812532574845
142.2,,187.68160787947758
142.24,,187.6850904332067
142.28,,187.68857298693587
142.32,,187.69205554066502
142.36,,187.69553809439415
142.4,,187.69902064812328
142.44,,187.70250320185244
142.48,,187.70598575558157
142.52,,187.7094683093107
142.56,,187.71295086303985
142.6,,187.716433416769
142.64,,187.71991597049814
142.68,,187.72339852422726
142.72,,187.72688107795642
142.76,,187.73036363168558
142.8,,187.7338461854147
142.84,,187.73732873914383
142.88,,187.740811292873
142.92,,187.74429384660212
142.96,,187.74777640033125
143.0,,187.7512589540604
143.04,,187.75474150778956
143.08,,187.7582240615187
143.12,,187.76170661524782
143.16,,187.76518916897697
143.2,,187.76867172270613
143.24,,187.77215427643523
143.28,,187.7756368301644
143.32,,187.77911938389354
143.36,,187.78260193762267
143.4,,187.7860844913518
143.44,,187.78956704508096
143.48,,187.79304959881011
143.52,,187.79653215253924
143.56,,187.80001470626837
143.6,,187.80349725999753
143.64,,187.80697981372668
143.68,,187.81046236745578
143.72,,187.81394492118494
143.76,,187.8174274749141
143.8,,187.82091002864323
143.84,,187.82439258237235
143.88,,187.8278751361015
143.92,,187.83135768983067
143.96,,187.8348402435598
144.0,,187.83832279728892
144.04,,187.84180535101808
144.08,,187.8452879047472
144.12,,187.84877045847634
144.16,,187.8522530122055
144.2,,187.85573556593465
144.24,,187.85921811966378
144.28,,187.8627006733929
144.32,,187.86618322712206
144.36,,187.86966578085122
144.4,,187.87314833458032
144.44,,187.87663088830948
144.48,,187.88011344203863
144.52,,187.88359599576776
144.56,,187.8870785494969
144.6,,187.89056110322605
144.64,,187.8940436569552
144.68,,187.89752621068433
144.72,,187.90100876441346
144.76,,187.90449131814262
144.8,,187.90797387187177
144.84,,187.91145642560087
144.88,,187.91493897933003
144.92,,187.9184215330592
144.96,,187.92190408678832
145.0,,187.92538664051744
145.04,,187.9288691942466
145.08,,187.93235174797576
145.12,,187.9358343017049
145.16,,187.93931685543401
145.2,,187.94279940916317
145.24,,187.9462819628923
145.28,,187.94976451662143
145.32,,187.95324707035059
145.36,,187.95672962407974
145.4,,187.96021217780887
145.44,,187.963694731538
145.48,,187.96717728526716
145.52,,187.9706598389963
145.56,,187.9741423927254
145.6,,187.97762494645457
145.64,,187.98110750018373
145.68,,187.98459005391285
145.72,,187.98807260764198
145.76,,187.99155516137114
145.8,,187.9950377151003
145.84,,187.99852026882942
145.88,,188.00200282255855
145.92,,188.0054853762877
145.96,,188.00896793001687
146.0,,188.01245048374597
146.04,,188.01593303747512
146.08,,188.01941559120428
146.12,,188.0228981449334
146.16,,188.02638069866254
146.2,,188.0298632523917
146.24,,188.03334580612085
146.28,,188.03682835984998
146.32,,188.0403109135791
146.36,,188.04379346730826
146.4,,188.0472760210374
146.44,,188.05075857476652
146.48,,188.05424112849568
146.52,,188.05772368222483
146.56,,188.06120623595396
146.6,,188.0646887896831
146.64,,188.06817134341225
146.68,,188.0716538971414
146.72,,188.0751364508705
146.76,,188.07861900459966
146.8,,188.08210155832882
146.84,,188.08558411205794
146.88,,188.08906666578707
146.92,,188.09254921951623
146.96,,188.0960317732454
147.0,,188.09951432697451
147.04,,188.10299688070364
147.08,,188.1064794344328
147.12,,188.10996198816196
147.16,,188.11344454189106
147.2,,188.1169270956202
147.24,,188.12040964934937
147.28,,188.1238922030785
147.32,,188.12737475680763
147.36,,188.13085731053678
147.4,,188.13433986426594
147.44,,188.13782241799507
147.48,,188.1413049717242
147.52,,188.14478752545335
147.56,,188.14827007918248
147.6,,188.1517526329116
147.64,,188.15523518664077
147.68,,188.15871774036992
147.72,,188.16220029409905
147.76,,188.16568284782818
147.8,,188.16916540155734
147.84,,188.1726479552865
147.88,,188.17613050901562
147.92,,188.17961306274475
147.96,,188.1830956164739
148.0,,188.18657817020303
148.04,,188.19006072393216
148.08,,188.19354327766132
148.12,,188.19702583139048
148.16,,188.2005083851196
148.2,,188.20399093884873
148.24,,188.2074734925779
148.28,,188.21095604630705
148.32,,188.21443860003615
148.36,,188.2179211537653
148.4,,188.22140370749446
148.44,,188.2248862612236
148.48,,188.22836881495272
148.52,,188.23185136868187
148.56,,188.23533392241103
148.6,,188.23881647614016
148.64,,188.2422990298693
148.68,,188.24578158359844
148.72,,188.2492641373276
148.76,,188.2527466910567
148.8,,188.25622924478586
148.84,,188.259711798515
148.88,,188.26319435224414
148.92,,188.26667690597327
148.96,,188.27015945970243
149.0,,188.27364201343158
149.04,,188.2771245671607
149.08,,188.28060712088984
149.12,,188.284089674619
149.16,,188.28757222834813
149.2,,188.29105478207725
149.24,,188.2945373358064
149.28,,188.29801988953557
149.32,,188.3015024432647
149.36,,188.30498499699382
149.4,,188.30846755072298
149.44,,188.31195010445214
149.48,,188.31543265818124
149.52,,188.3189152119104
149.56,,188.32239776563955
149.6,,188.32588031936868
149.64,,188.3293628730978
149.68,,188.33284542682696
149.72,,188.33632798055612
149.76,,188.33981053428525
149.8,,188.34329308801438
149.84,,188.34677564174353
149.88,,188.3502581954727
149.92,,188.3537407492018
149.96,,188.35722330293095
150.0,,188.3607058566601
150.04,,188.36418841038923
150.08,,188.36767096411836
150.12,,188.37115351784752
150.16,,188.37463607157667
150.2,,188.3781186253058
150.24,,188.38160117903493
150.28,,188.3850837327641
150.32,,188.38856628649322
150.36,,188.39204884022234
150.4,,188.3955313939515
150.44,,188.39901394768066
150.48,,188.4024965014098
150.52,,188.4059790551389
150.56,,188.40946160886807
150.6,,188.41294416259723
150.64,,188.41642671632633
150.68,,188.41990927005548
150.72,,188.42339182378464
150.76,,188.42687437751377
150.8,,188.4303569312429
150.84,,188.43383948497205
150.88,,188.4373220387012
150.92,,188.44080459243034
150.96,,188.44428714615947
151.0,,188.44776969988862
151.04,,188.45125225361778
151.08,,188.45473480734688
151.12,,188.45821736107604
151.16,,188.4616999148052
151.2,,188.46518246853432
151.24,,188.46866502226345
151.28,,188.4721475759926
151.32,,188.47563012972176
151.36,,188.4791126834509
151.4,,188.48259523718002
151.44,,188.48607779090918
151.48,,188.4895603446383
151.52,,188.49304289836743
151.56,,188.4965254520966
151.6,,188.50000800582575
151.64,,188.50349055955488
151.68,,188.506973113284
151.72,,188.51045566701316
151.76,,188.51393822074232
151.8,,188.51742077447142
151.84,,188.52090332820057
151.88,,188.52438588192973
151.92,,188.52786843565886
151.96,,188.531350989388
152.0,,188.53483354311714
152.04,,188.5383160968463
152.08,,188.54179865057543
152.12,,188.54528120430456
152.16,,188.54876375803372
152.2,,188.55224631176287
152.24,,188.55572886549197
152.28,,188.55921141922113
152.32,,188.56269397295029
152.36,,188.5661765266794
152.4,,188.56965908040854
152.44,,188.5731416341377
152.48,,188.57662418786686
152.52,,188.58010674159598
152.56,,188.5835892953251
152.6,,188.58707184905427
152.64,,188.5905544027834
152.68,,188.59403695651253
152.72,,188.59751951024168
152.76,,188.60100206397084
152.8,,188.60448461769997
152.84,,188.6079671714291
152.88,,188.61144972515825
152.92,,188.6149322788874
152.96,,188.61841483261654
153.0,,188.62189738634567
153.04,,188.62537994007482
153.08,,188.62886249380395
153.12,,188.63234504753308
153.16,,188.63582760126224
153.2,,188.6393101549914
153.24,,188.64279270872052
153.28,,188.64627526244965
153.32,,188.6497578161788
153.36,,188.65324036990796
153.4,,188.65672292363706
153.44,,188.66020547736622
153.48,,188.66368803109538
153.52,,188.6671705848245
153.56,,188.67065313855363
153.6,,188.6741356922828
153.64,,188.67761824601195
153.68,,188.68110079974107
153.72,,188.6845833534702
153.76,,188.68806590719936
153.8,,188.69154846092852
153.84,,188.69503101465762
153.88,,188.69851356838677
153.92,,188.70199612211593
153.96,,188.70547867584506
154.0,,188.7089612295742
154.04,,188.71244378330334
154.08,,188.7159263370325
154.12,,188.71940889076163
154.16,,188.72289144449076
154.2,,188.7263739982199
154.24,,188.72985655194904
154.28,,188.73333910567817
154.32,,188.73682165940733
154.36,,188.74030421313648
154.4,,188.7437867668656
154.44,,188.74726932059474
154.48,,188.7507518743239
154.52,,188.75423442805305
154.56,,188.75771698178215
154.6,,188.7611995355113
154.64,,188.76468208924047
154.68,,188.7681646429696
154.72,,188.77164719669872
154.76,,188.77512975042788
154.8,,188.77861230415704
154.84,,188.78209485788616
154.88,,188.7855774116153
154.92,,188.78905996534445
154.96,,188.7925425190736
155.0,,188.7960250728027
155.04,,188.79950762653186
155.08,,188.80299018026102
155.12,,188.80647273399015
155.16,,188.80995528771928
155.2,,188.81343784144843
155.24,,188.8169203951776
155.28,,188.82040294890672
155.32,,188.82388550263585
155.36,,188.827368056365
155.4,,188.83085061009413
155.44,,188.83433316382326
155.48,,188.83781571755242
155.52,,188.84129827128157
155.56,,188.8447808250107
155.6,,188.84826337873983
155.64,,188.851745932469
155.68,,188.85522848619814
155.72,,188.85871103992724
155.76,,188.8621935936564
155.8,,188.86567614738556
155.84,,188.86915870111469
155.88,,188.8726412548438
155.92,,188.87612380857297
155.96,,188.87960636230213
156.0,,188.88308891603126
156.04,,188.88657146976038
156.08,,188.89005402348954
156.12,,188.8935365772187
156.16,,188.8970191309478
156.2,,188.90050168467695
156.24,,188.9039842384061
156.28,,188.90746679213524
156.32,,188.91094934586437
156.36,,188.91443189959352
156.4,,188.91791445332268
156.44,,188.9213970070518
156.48,,188.92487956078094
156.52,,188.9283621145101
156.56,,188.93184466823922
156.6,,188.93532722196835
156.64,,188.9388097756975
156.68,,188.94229232942666
156.72,,188.9457748831558
156.76,,188.94925743688492
156.8,,188.95273999061408
156.84,,188.95622254434323
156.88,,188.95970509807233
156.92,,188.9631876518015
156.96,,188.96667020553065
157.0,,188.97015275925978
157.04,,188.9736353129889
157.08,,188.97711786671806
157.12,,188.98060042044722
157.16,,188.98408297417635
157.2,,188.98756552790547
157.24,,188.99104808163463
157.28,,188.9945306353638
157.32,,188.9980131890929
157.36,,189.00149574282204
157.4,,189.0049782965512
157.44,,189.00846085028033
157.48,,189.01194340400946
157.52,,189.01542595773861
157.56,,189.01890851146777
157.6,,189.0223910651969
157.64,,189.02587361892603
157.68,,189.02935617265518
157.72,,189.0328387263843
157.76,,189.03632128011344
157.8,,189.0398038338426
157.84,,189.04328638757175
157.88,,189.04676894130088
157.92,,189.05025149503
157.96,,189.05373404875917
158.0,,189.05721660248832
158.04,,189.06069915621745
158.08,,189.06418170994658
158.12,,189.06766426367574
158.16,,189.07114681740487
158.2,,189.074629371134
158.24,,189.07811192486315
158.28,,189.0815944785923
158.32,,189.08507703232144
158.36,,189.08855958605056
158.4,,189.09204213977972
158.44,,189.09552469350888
158.48,,189.09900724723798
158.52,,189.10248980096713
158.56,,189.1059723546963
158.6,,189.10945490842542
158.64,,189.11293746215455
158.68,,189.1164200158837
158.72,,189.11990256961286
158.76,,189.123385123342
158.8,,189.12686767707112
158.84,,189.13035023080027
158.88,,189.13383278452943
158.92,,189.13731533825853
158.96,,189.1407978919877
159.0,,189.14428044571684
159.04,,189.14776299944597
159.08,,189.1512455531751
159.12,,189.15472810690426
159.16,,189.15821066063342
159.2,,189.16169321436254
159.24,,189.16517576809167
159.28,,189.16865832182083
159.32,,189.17214087554996
159.36,,189.17562342927909
159.4,,189.17910598300824
159.44,,189.1825885367374
159.48,,189.18607109046653
159.52,,189.18955364419566
159.56,,189.1930361979248
159.6,,189.19651875165397
159.64,,189.20000130538307
159.68,,189.20348385911223
159.72,,189.20696641284138
159.76,,189.2104489665705
159.8,,189.21393152029964
159.84,,189.2174140740288
159.88,,189.22089662775795
159.92,,189.22437918148708
159.96,,189.2278617352162
160.0,,189.23134428894537
160.04,,189.23482684267452
160.08,,189.23830939640362
160.12,,189.24179195013278
160.16,,189.24527450386194
160.2,,189.24875705759106
160.24,,189.2522396113202
160.28,,189.25572216504935
160.32,,189.2592047187785
160.36,,189.26268727250763
160.4,,189.26616982623676
160.44,,189.26965237996592
160.48,,189.27313493369505
160.52,,189.27661748742418
160.56,,189.28010004115333
160.6,,189.2835825948825
160.64,,189.28706514861162
160.68,,189.29054770234075
160.72,,189.2940302560699
160.76,,189.29751280979906
160.8,,189.30099536352816
160.84,,189.30447791725732
160.88,,189.30796047098647
160.92,,189.3114430247156
160.96,,189.31492557844473
161.0,,189.3184081321739
161.04,,189.32189068590304
161.08,,189.32537323963217
161.12,,189.3288557933613
161.16,,189.33233834709046
161.2,,189.3358209008196
161.24,,189.3393034545487
161.28,,189.34278600827787
161.32,,189.34626856200703
161.36,,189.34975111573615
161.4,,189.35323366946528
161.44,,189.35671622319444
161.48,,189.3601987769236
161.52,,189.36368133065272
161.56,,189.36716388438185
161.6,,189.370646438111
161.64,,189.37412899184014
161.68,,189.37761154556927
161.72,,189.38109409929842
161.76,,189.38457665302758
161.8,,189.3880592067567
161.84,,189.39154176048584
161.88,,189.395024314215
161.92,,189.39850686794415
161.96,,189.40198942167325
162.0,,189.4054719754024
162.04,,189.40895452913156
162.08,,189.4124370828607
162.12,,189.41591963658982
162.16,,189.41940219031898
162.2,,189.42288474404813
162.24,,189.42636729777726
162.28,,189.4298498515064
162.32,,189.43333240523555
162.36,,189.4368149589647
162.4,,189.4402975126938
162.44,,189.44378006642296
162.48,,189.44726262015212
162.52,,189.45074517388124
162.56,,189.45422772761037
162.6,,189.45771028133953
162.64,,189.4611928350687
162.68,,189.46467538879782
162.72,,189.46815794252694
162.76,,189.4716404962561
162.8,,189.47512304998523
162.84,,189.47860560371436
162.88,,189.4820881574435
162.92,,189.48557071117267
162.96,,189.4890532649018
163.0,,189.49253581863093
163.04,,189.49601837236008
163.08,,189.49950092608924
163.12,,189.50298347981837
163.16,,189.5064660335475
163.2,,189.50994858727665
163.24,,189.51343114100578
163.28,,189.5169136947349
163.32,,189.52039624846407
163.36,,189.52387880219322
163.4,,189.52736135592235
163.44,,189.53084390965148
163.48,,189.53432646338064
163.52,,189.5378090171098
163.56,,189.5412915708389
163.6,,189.54477412456805
163.64,,189.5482566782972
163.68,,189.55173923202634
163.72,,189.55522178575546
163.76,,189.55870433948462
163.8,,189.56218689321378
163.84,,189.5656694469429
163.88,,189.56915200067203
163.92,,189.5726345544012
163.96,,189.57611710813035
164.0,,189.57959966185945
164.04,,189.5830822155886
164.08,,189.58656476931776
164.12,,189.5900473230469
164.16,,189.59352987677602
164.2,,189.59701243050517
164.24,,189.60049498423433
164.28,,189.60397753796346
164.32,,189.6074600916926
164.36,,189.61094264542174
164.4,,189.61442519915087
164.44,,189.61790775288
164.48,,189.62139030660916
164.52,,189.62487286033831
164.56,,189.62835541406744
164.6,,189.63183796779657
164.64,,189.63532052152573
164.68,,189.63880307525488
164.72,,189.64228562898398
164.76,,189.64576818271314
164.8,,189.6492507364423
164.84,,189.65273329017143
164.88,,189.65621584390055
164.92,,189.6596983976297
164.96,,189.66318095135887
165.0,,189.666663505088
165.04,,189.67014605881712
165.08,,189.67362861254628
165.12,,189.67711116627544
165.16,,189.68059372000454
165.2,,189.6840762737337
165.24,,189.68755882746285
165.28,,189.69104138119198
165.32,,189.6945239349211
165.36,,189.69800648865026
165.4,,189.70148904237942
165.44,,189.70497159610855
165.48,,189.70845414983768
165.52,,189.71193670356683
165.56,,189.71541925729596
165.6,,189.7189018110251
165.64,,189.72238436475425
165.68,,189.7258669184834
165.72,,189.72934947221253
165.76,,189.73283202594166
165.8,,189.73631457967082
165.84,,189.73979713339997
165.88,,189.74327968712907
165.92,,189.74676224085823
165.96,,189.7502447945874
166.0,,189.75372734831652
166.04,,189.75720990204564
166.08,,189.7606924557748
166.12,,189.76417500950396
166.16,,189.7676575632331
166.2,,189.77114011696221
166.24,,189.77462267069137
166.28,,189.77810522442053
166.32,,189.78158777814963
166.36,,189.78507033187879
166.4,,189.78855288560794
166.44,,189.79203543933707
166.48,,189.7955179930662
166.52,,189.79900054679536
166.56,,189.8024831005245
166.6,,189.80596565425364
166.64,,189.80944820798277
166.68,,189.81293076171193
166.72,,189.81641331544105
166.76,,189.81989586917018
166.8,,189.82337842289934
166.84,,189.8268609766285
166.88,,189.83034353035762
166.92,,189.83382608408675
166.96,,189.8373086378159
167.0,,189.84079119154507
167.04,,189.84427374527417
167.08,,189.84775629900332
167.12,,189.85123885273248
167.16,,189.8547214064616
167.2,,189.85820396019074
167.24,,189.8616865139199
167.28,,189.86516906764905
167.32,,189.86865162137818
167.36,,189.8721341751073
167.4,,189.87561672883646
167.44,,189.87909928256562
167.48,,189.88258183629472
167.52,,189.88606439002388
167.56,,189.88954694375303
167.6,,189.89302949748216
167.64,,189.8965120512113
167.68,,189.89999460494045
167.72,,189.9034771586696
167.76,,189.90695971239873
167.8,,189.91044226612786
167.84,,189.91392481985702
167.88,,189.91740737358614
167.92,,189.92088992731527
167.96,,189.92437248104443
168.0,,189.9278550347736
168.04,,189.9313375885027
168.08,,189.93482014223184
168.12,,189.938302695961
168.16,,189.94178524969016
168.2,,189.94526780341928
168.24,,189.9487503571484
168.28,,189.95223291087757
168.32,,189.9557154646067
168.36,,189.95919801833583
168.4,,189.96268057206498
168.44,,189.96616312579414
168.48,,189.96964567952327
168.52,,189.9731282332524
168.56,,189.97661078698155
168.6,,189.9800933407107
168.64,,189.9835758944398
168.68,,189.98705844816897
168.72,,189.99054100189812
168.76,,189.99402355562725
168.8,,189.99750610935638
168.84,,190.00098866308554
168.88,,190.0044712168147
168.92,,190.00795377054382
168.96,,190.01143632427295
169.0,,190.0149188780021
169.04,,190.01840143173126
169.08,,190.02188398546036
169.12,,190.02536653918952
169.16,,190.02884909291868
169.2,,190.0323316466478
169.24,,190.03581420037693
169.28,,190.0392967541061
169.32,,190.04277930783525
